# VERSION 10104 -- Thu Aug 27 17:55:27 2009 UTC -- created by woosley on banzai.ucolick.org from file /data/woosley/banzai/u/woosley/cdef/fudgc#t8eq65
  grid    cell outer total mass        cell outer radius      cell outer velocity             cell density         cell temperature            cell pressure     cell specific energy    cell specific entropy    cell angular velocity               cell A_bar                 cell Y_e       stability   NETWORK                 neutrons                       H1                      He3                      He4                      C12                      N14                      O16                     Ne20                     Mg24                     Si28                      S32                     Ar36                     Ca40                     Ti44                     Cr48                     Fe52                     Fe54                     Ni56                     Fe56                     'Fe'
  74:    3.0828833761965824E+32   3.3108061555867363E+07   9.8589330798491403E+01   1.7192637487673326E+09   5.1075858764962560E+08   9.9748398230826261E+26   1.5265674003667121E+18   8.8392736472138256E-01   0.0000000000000000E+00   1.3742028649998373E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.5874756005023762E-12   4.9646138868602396E-01   0.0000000000000000E+00   4.9767601675177792E-01   5.8381815508790919E-03   2.4408396342028822E-05   4.6123793707722029E-09   1.6685718027577411E-15   3.8892832761911678E-23   1.9263236476297494E-32   1.9987245098084621E-43   2.7977725991897124E-56   2.7556392248844809E-70   0.0000000000000000E+00   1.7650427964595230E-87                      ---                      ---
  75:    3.1999999999999984E+32   3.3601033697991706E+07   1.0003521755463639E+02   1.6992930722497928E+09   5.0722975578731352E+08   9.8196918873053628E+26   1.5198019254037289E+18   8.8412596774463459E-01   0.0000000000000000E+00   1.3742017576442379E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.3741614236273144E-12   4.9646279686902123E-01   0.0000000000000000E+00   4.9767694435788007E-01   5.8358582894767943E-03   2.4395873830177575E-05   4.6074072528397155E-09   1.6660083480861208E-15   3.8811868209798664E-23   1.9212792658740100E-32   1.9922746123994601E-43   2.7868384798354041E-56   2.7427922843891329E-70   0.0000000000000000E+00   1.7552616743627670E-87                      ---                      ---
  76:    3.3242477732292700E+32   3.4114870387203485E+07   1.0154135808879670E+02   1.6785099994930325E+09   5.0354017690780449E+08   9.6588872352035942E+26   1.5127054281645486E+18   8.8433565188954910E-01   0.0000000000000000E+00   1.3742006065000517E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.1688654640977668E-12   4.9646426074161304E-01   0.0000000000000000E+00   4.9767790863753281E-01   5.8334431615331530E-03   2.4382854897461221E-05   4.6022443487399274E-09   1.6633455991628554E-15   3.8727745578584661E-23   1.9160344968389444E-32   1.9855591649632312E-43   2.7754180678401981E-56   2.7292992084275769E-70   0.0000000000000000E+00   1.7449261953801179E-87                      ---                      ---
  77:    3.4558346558849076E+32   3.4649478998750545E+07   1.0310734625782496E+02   1.6568811196737363E+09   4.9968151696894979E+08   9.4922531533547915E+26   1.5052584419440287E+18   8.8455720020061368E-01   0.0000000000000000E+00   1.3741994093032202E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.9721378374140339E-12   4.9646578318359386E-01   0.0000000000000000E+00   4.9767891148672450E-01   5.8309314164520796E-03   2.4369314365958964E-05   4.5968812632585372E-09   1.6605786501702605E-15   3.8640307432499640E-23   1.9105791250057309E-32   1.9785640239152938E-43   2.7634831556233555E-56   2.7151180349104655E-70   0.0000000000000000E+00   1.7339970220948701E-87                      ---                      ---
  78:    3.5949549650650617E+32   3.5204720726528428E+07   1.0473263260650421E+02   1.6344226614295721E+09   4.9565407960208917E+08   9.3200060654232914E+26   1.4974578038934735E+18   8.8479093324707758E-01   0.0000000000000000E+00   1.3741981663832394E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.7848672236998394E-12   4.9646736377667222E-01   0.0000000000000000E+00   4.9767995262888137E-01   5.8283237448515483E-03   2.4355256479577553E-05   4.5913203590448022E-09   1.6577086468092621E-15   3.8549587670984920E-23   1.9049148653561045E-32   1.9712903099182150E-43   2.7510314118032669E-56   2.7002371686045337E-70   0.0000000000000000E+00   1.7224579010285140E-87                      ---                      ---
  79:    3.7417875542041018E+32   3.5780413771715097E+07   1.0641653382371132E+02   1.6111547674379592E+09   4.9145875939361501E+08   9.1423948781882648E+26   1.4893012591719864E+18   8.8503715925789161E-01   0.0000000000000000E+00   1.3741968781432117E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.6077831138908856E-12   4.9646900200899013E-01   0.0000000000000000E+00   4.9768103172575984E-01   5.8256209916586607E-03   2.4340686409155441E-05   4.5855643651564392E-09   1.6547369593161299E-15   3.8455627569035386E-23   1.8990439090754124E-32   1.9637397777137707E-43   2.7380616338130978E-56   2.6846464124831992E-70   0.0000000000000000E+00   1.7102936976527969E-87                      ---                      ---
  80:    3.8964939972735609E+32   3.6376336624364451E+07   1.0815824275302946E+02   1.5871014254707952E+09   4.8709704621150517E+08   8.9596996505507116E+26   1.4807874794690294E+18   8.8529617299903041E-01   0.0000000000000000E+00   1.3741955450487952E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.4414465463911492E-12   4.9647069728918236E-01   0.0000000000000000E+00   4.9768214838669994E-01   5.8228241329202684E-03   2.4325610129532036E-05   4.5796163825000268E-09   1.6516651635817558E-15   3.8358475262870515E-23   1.8929688988138891E-32   1.9559148008739694E-43   2.7245737797799636E-56   2.6683371212879534E-70   0.0000000000000000E+00   1.6974906109227227E-87                      ---                      ---
  81:    4.0592167942119814E+32   3.6992231352018215E+07   1.0995683806048146E+02   1.5622903680154622E+09   4.8257102595787621E+08   8.7722299548403864E+26   1.4719160771769702E+18   8.8556825460282829E-01   0.0000000000000000E+00   1.3741941676173004E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2862462082324590E-12   4.9647244896023884E-01   0.0000000000000000E+00   4.9768330217774898E-01   5.8199342529371674E-03   2.4310034298824647E-05   4.5734798435308104E-09   1.6484950227221519E-15   3.8258185249641663E-23   1.8866929049684308E-32   1.9478183583934487E-43   2.7105690063810419E-56   2.6513023690237367E-70   0.0000000000000000E+00   1.6840364046087736E-87                      ---                      ---
  82:    4.2300776145254535E+32   3.7627806819006346E+07   1.1181129412394813E+02   1.5367529420598452E+09   4.7788337788359916E+08   8.5803229529964338E+26   1.4626876154884298E+18   8.8585366833393742E-01   0.0000000000000000E+00   1.3741927464071143E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.1423998807276265E-12   4.9647425631296066E-01   0.0000000000000000E+00   4.9768449263051706E-01   5.8169525220692301E-03   2.4293966142156525E-05   4.5671584732160271E-09   1.6452284693994153E-15   3.8154817909204113E-23   1.8802194033696801E-32   1.9394540233917298E-43   2.6960497124101994E-56   2.6335371287067600E-70   0.0000000000000000E+00   1.6699206530482278E-87                      ---                      ---
  83:    4.4091755965041985E+32   3.8282741770942166E+07   1.1372049021098255E+02   1.5105239508576534E+09   4.7303736860381973E+08   8.3843412130922173E+26   1.4531036146829494E+18   8.8615266127747072E-01   0.0000000000000000E+00   1.3741912820077316E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.0099609706214212E-12   4.9647611859863466E-01   0.0000000000000000E+00   4.9768571925051819E-01   5.8138801758276046E-03   2.4277413343406952E-05   4.5606562525211281E-09   1.6418675895010771E-15   3.8048439065890117E-23   1.8735522553770901E-32   1.9308259549778544E-43   2.6810195890611365E-56   2.6150384640335172E-70   0.0000000000000000E+00   1.6551349998325680E-87                      ---                      ---
  84:    4.5965857198159911E+32   3.8956687730314910E+07   1.1568321940203239E+02   1.4836414696615601E+09   4.6803684296357989E+08   8.1846702940255514E+26   1.4431665548567660E+18   8.8646546193708498E-01   0.0000000000000000E+00   1.3741897750303595E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   8.8882962167646983E-13   4.9647803504098842E-01   0.0000000000000000E+00   4.9768698152503765E-01   5.8107184951531402E-03   2.4260383944588591E-05   4.5539773841988667E-09   1.6384146070133826E-15   3.7939119583915916E-23   1.8666956898616243E-32   1.9219388923498315E-43   2.6654836744187283E-56   2.5958057281577722E-70   0.0000000000000000E+00   1.6396734242274601E-87                      ---                      ---
  85:    4.7923572693506620E+32   3.9649271660466582E+07   1.1769819664044802E+02   1.4561466375519254E+09   4.6288621189385891E+08   7.9817161281067760E+26   1.4328798753290988E+18   8.8679227873002420E-01   0.0000000000000000E+00   1.3741882260992702E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   7.7876777552743503E-13   4.9648000484718496E-01   0.0000000000000000E+00   4.9768827893036793E-01   5.8074687882770093E-03   2.4242886255025591E-05   4.5471262617517258E-09   1.6348718704817003E-15   3.7826935007803233E-23   1.8596542876639992E-32   1.9127981516133612E-43   2.6494484119985043E-56   2.5758407674015855E-70   0.0000000000000000E+00   1.6235325120140914E-87                      ---                      ---
  86:    4.9965124080893332E+32   4.0360098366153277E+07   1.1976406615856929E+02   1.4280834275962951E+09   4.5759043739975387E+08   7.7759022327257675E+26   1.4222479709320110E+18   8.8713329837059252E-01   0.0000000000000000E+00   1.3741866358439040E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   6.7941743957238034E-13   4.9648202721787327E-01   0.0000000000000000E+00   4.9768961093842246E-01   5.8041323741370374E-03   2.4224928770123388E-05   4.5401074415648836E-09   1.6312418409973033E-15   3.7711965244913375E-23   1.8524329682206820E-32   1.9034096246312743E-43   2.6329217110545748E-56   2.5551481249362514E-70   0.0000000000000000E+00   1.6067117250450841E-87                      ---                      ---
  87:    5.2090448764490796E+32   4.1088752608992808E+07   1.2187940792818941E+02   1.3994983976635456E+09   4.5215501481563014E+08   7.5676667833588996E+26   1.4112761853615201E+18   8.8748868413392135E-01   0.0000000000000000E+00   1.3741850048917355E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   5.9032141631660070E-13   4.9648410135625809E-01   0.0000000000000000E+00   4.9769097702270421E-01   5.8007105674115229E-03   2.4206520099904945E-05   4.5329256184043958E-09   1.6275270817520198E-15   3.7594294290480631E-23   1.8450369782550635E-32   1.8937797794648854E-43   2.6159130067290718E-56   2.5337352397051869E-70   0.0000000000000000E+00   1.5892136638147733E-87                      ---                      ---
  88:    5.4299188350019514E+32   4.1834800925161123E+07   1.2404274359003426E+02   1.3704404242878036E+09   4.4658595245652682E+08   7.3574595808906002E+26   1.3999708017381420E+18   8.8785857399514989E-01   0.0000000000000000E+00   1.3741833338618900E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   5.1094582545290731E-13   4.9648622647622526E-01   0.0000000000000000E+00   4.9769237666365290E-01   5.7972046651084269E-03   2.4187668906751367E-05   4.5255856042108850E-09   1.6237302490686696E-15   3.7474009991342510E-23   1.8374718821697421E-32   1.8839156616187146E-43   2.5984333174409175E-56   2.5116126348586896E-70   0.0000000000000000E+00   1.5710443163790708E-87                      ---                      ---
  89:    5.6590678666849841E+32   4.2597793140595958E+07   1.2625254109371141E+02   1.3409604220356536E+09   4.4088974879524380E+08   7.1457389465991104E+26   1.3883390304994836E+18   8.8824307864143059E-01   0.0000000000000000E+00   1.3741816233595211E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   4.4070393709831665E-13   4.9648840180949161E-01   0.0000000000000000E+00   4.9769380935334862E-01   5.7936159347641769E-03   2.4168383852365884E-05   4.5180923103485654E-09   1.6198540849396610E-15   3.7351203848545169E-23   1.8297435540301814E-32   1.8738248956273652E-43   2.5804952974502140E-56   2.4887940905251495E-70   0.0000000000000000E+00   1.5522132872883344E-87                      ---                      ---
  90:    5.8963941536053810E+32   4.3377263585656285E+07   1.2850721878012757E+02   1.3111110508767941E+09   4.3507336728841293E+08   6.9329685781985843E+26   1.3763889947154378E+18   8.8864227935823115E-01   0.0000000000000000E+00   1.3741798739708162E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   3.7898112516954911E-13   4.9649062661196253E-01   0.0000000000000000E+00   4.9769527459969504E-01   5.7899456039505765E-03   2.4148673552048479E-05   4.5104507327014962E-09   1.6159014107166210E-15   3.7225970846716511E-23   1.8218581702649652E-32   1.8635156855305682E-43   2.5621132807645862E-56   2.4652967934320165E-70   0.0000000000000000E+00   1.5327339982137333E-87                      ---                      ---
  91:    6.1417678423078713E+32   4.4172732016700014E+07   1.3080514865064524E+02   1.2809464140969777E+09   4.2914420897755426E+08   6.7196144000652281E+26   1.3641297129028851E+18   8.8905622579287469E-01   0.0000000000000000E+00   1.3741780862587385E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   3.2516118767355251E-13   4.9649290016914871E-01   0.0000000000000000E+00   4.9769677192998141E-01   5.7861948513316872E-03   2.4128546537293663E-05   4.5026659401179719E-09   1.6118751221768816E-15   3.7098409316645482E-23   1.8138222033856955E-32   1.8529968143325563E-43   2.5433033153226241E-56   2.4411414593835812E-70   0.0000000000000000E+00   1.5126238547806494E-87                      ---                      ---
  92:    6.3950266099171614E+32   4.4983704256458446E+07   1.3314465858828294E+02   1.2505217493177261E+09   4.2311008299617648E+08   6.5061414401731897E+26   1.3515710793917184E+18   8.8948493360420056E-01   0.0000000000000000E+00   1.3741762607593246E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.7865481189493392E-13   4.9649522180088002E-01   0.0000000000000000E+00   4.9769830089398143E-01   5.7823647988826578E-03   2.4108011224358720E-05   4.4947430653554292E-09   1.6077781855051512E-15   3.6968620815838324E-23   1.8056424156819309E-32   1.8422776408086744E-43   2.5240831833734130E-56   2.4163524208402334E-70   0.0000000000000000E+00   1.4919043710501101E-87                      ---                      ---
  93:    6.6559754419100693E+32   4.5809672568518266E+07   1.3552403415422307E+02   1.2198931152030437E+09   4.1697917511448890E+08   6.2930107653535966E+26   1.3387238422818757E+18   8.8992838200841040E-01   0.0000000000000000E+00   1.3741743979785651E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.3893156663397674E-13   4.9649759086527490E-01   0.0000000000000000E+00   4.9769986106656167E-01   5.7784565053385240E-03   2.4087075888932577E-05   4.4866872986002254E-09   1.6036136342159994E-15   3.6836710027408899E-23   1.7973258528463325E-32   1.8313680933622594E-43   2.5044724064486855E-56   2.3909576751324722E-70   0.0000000000000000E+00   1.4706012458889136E-87                      ---                      ---
  94:    6.9243866304249961E+32   4.6650115783803135E+07   1.3794151957258359E+02   1.1891170764348233E+09   4.1076001446546942E+08   6.0806765052501784E+26   1.3255995790246897E+18   8.9038651123775614E-01   0.0000000000000000E+00   1.3741724983898434E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.0555720404951927E-13   4.9650000676200257E-01   0.0000000000000000E+00   4.9770145204982275E-01   5.7744709608090290E-03   2.4065748646359031E-05   4.4785038833268486E-09   1.5993845668924859E-15   3.6702784673079991E-23   1.7888798372201279E-32   1.8202786603366176E-43   2.4844922329425201E-56   2.3649888886083705E-70   0.0000000000000000E+00   1.4487443854562442E-87                      ---                      ---
  95:    7.1999999999999965E+32   4.7504499198818624E+07   1.4039531798375776E+02   1.1582503895238993E+09   4.0446143860393631E+08   5.8695829937794394E+26   1.3122106696503117E+18   8.9085921993115846E-01   0.0000000000000000E+00   1.3741705624318376E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.7823765252548486E-13   4.9650246893495409E-01   0.0000000000000000E+00   4.9770307347485149E-01   5.7704090823719294E-03   2.4044037436238251E-05   4.4701981139761503E-09   1.5950941454781131E-15   3.6566955431901282E-23   1.7803119601111760E-32   1.8090203759302778E-43   2.4641656060324262E-56   2.3384813519700192E-70   0.0000000000000000E+00   1.4263678662374374E-87                      ---                      ---
  96:    7.4825233654680658E+32   4.8372274266728714E+07   1.4288359143650689E+02   1.1273496919914637E+09   3.9809255705911374E+08   5.6601620550243972E+26   1.2985702676663081E+18   8.9134636248121946E-01   0.0000000000000000E+00   1.3741685905069843E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.5686860669469740E-13   4.9650497687420236E-01   0.0000000000000000E+00   4.9770472500300361E-01   5.7662717108397793E-03   2.4021950012300892E-05   4.4617753356867653E-09   1.5907455942570061E-15   3.6429335869102149E-23   1.7716300734720105E-32   1.7976048020242002E-43   2.4435171119883303E-56   2.3114738854770758E-70   0.0000000000000000E+00   1.4035098362569019E-87                      ---                      ---
  97:    7.7716466101759362E+32   4.9252918723437890E+07   1.4540457631667786E+02   1.0964704708956230E+09   3.9166256145744139E+08   5.4528256033011321E+26   1.2846919391304689E+18   8.9184775833579677E-01   0.0000000000000000E+00   1.3741665829320519E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.4158273154561746E-13   4.9650753017886423E-01   0.0000000000000000E+00   4.9770640636729052E-01   5.7620595070576866E-03   2.3999493395521649E-05   4.4532407399267939E-09   1.5863420931750863E-15   3.6290039011320784E-23   1.7628420687609072E-32   1.7860437267957493E-43   2.4225724029512497E-56   2.2840080297345966E-70   0.0000000000000000E+00   1.3802117901603075E-87                      ---                      ---
  98:    8.0670300945172416E+32   5.0145896777021065E+07   1.4795646959324412E+02   1.0656668324738120E+09   3.8518069255077171E+08   5.2479639626910617E+26   1.2705896285335788E+18   8.9236319006834974E-01   0.0000000000000000E+00   1.3741645399383049E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.3277662799967899E-13   4.9651012855690363E-01   0.0000000000000000E+00   4.9770811737223553E-01   5.7577729522336960E-03   2.3976673885353395E-05   4.4445993763518376E-09   1.5818867828668035E-15   3.6149177455364613E-23   1.7539558776438935E-32   1.7743491514503289E-43   2.4013581255493260E-56   2.2561278660423036E-70   0.0000000000000000E+00   1.3565183518940284E-87                      ---                      ---
  99:    8.3683057110728352E+32   5.1050658289964095E+07   1.5053742716960656E+02   1.0349919321409327E+09   3.7865634537174022E+08   5.0459486401562602E+26   1.2562779279602371E+18   8.9289239017028588E-01   0.0000000000000000E+00   1.3741624617141099E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.3108277279199496E-13   4.9651277177094827E-01   0.0000000000000000E+00   4.9770985785818289E-01   5.7534124373294108E-03   2.3953497542511428E-05   4.4358563413214126E-09   1.5773828604131307E-15   3.6006866334908944E-23   1.7449796521877091E-32   1.7625335111387751E-43   2.3799022665039508E-56   2.2278803682423022E-70   0.0000000000000000E+00   1.3324774952612961E-87                      ---                      ---
 100:    8.6750781544790573E+32   5.1966637847500838E+07   1.5314556223845341E+02   1.0044977140910264E+09   3.7209903110050559E+08   4.8471304883243965E+26   1.2417720423154273E+18   8.9343503851756723E-01   0.0000000000000000E+00   1.3741603484050287E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.3725094489646898E-13   4.9651545963817273E-01   0.0000000000000000E+00   4.9771162770121113E-01   5.7489782632591082E-03   2.3929970193628236E-05   4.4270167828813352E-09   1.5728335800402293E-15   3.5863223269118959E-23   1.7359217537391461E-32   1.7506096417916652E-43   2.3582340284103446E-56   2.1993151182853018E-70   0.0000000000000000E+00   1.3081402080473629E-87                      ---                      ---
 101:    8.9869263997885493E+32   5.2893253732349947E+07   1.5577894318860311E+02   9.7423466442178595E+08   3.6551833839996868E+08   4.6518380931149419E+26   1.2270877525548360E+18   8.9399075996002186E-01   0.0000000000000000E+00   1.3741582001144284E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.5193562417077853E-13   4.9651819202953196E-01   0.0000000000000000E+00   4.9771342681261960E-01   5.7444706421612641E-03   2.3906097440027616E-05   4.4180859064293667E-09   1.5682422539376170E-15   3.5718368307275731E-23   1.7267907407357382E-32   1.7385907431297735E-43   2.3363836884188376E-56   2.1704839774562075E-70   0.0000000000000000E+00   1.2835601005377030E-87                      ---                      ---
 102:    9.3034053808593111E+32   5.3829906826266095E+07   1.5843559163387181E+02   9.4425157954793572E+08   3.5892389443714166E+08   4.4603763960932059E+26   1.2122413769758620E+18   8.9455912208404154E-01   0.0000000000000000E+00   1.3741560169048208E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.7544835523059886E-13   4.9652096886805952E-01   0.0000000000000000E+00   4.9771525513780018E-01   5.7398897002137426E-03   2.3881884672822328E-05   4.4090689815903200E-09   1.5636122534794696E-15   3.5572423879198655E-23   1.7175953562011680E-32   1.7264903391794988E-43   2.3143824434056535E-56   2.1414407201678717E-70   0.0000000000000000E+00   1.2587929659611096E-87                      ---                      ---
 103:    9.6240478581360333E+32   5.4775979459016532E+07   1.6111348019857900E+02   9.1459535150419950E+08   3.5232532581705260E+08   4.2730255583869364E+26   1.1972497306302118E+18   8.9513963320209633E-01   0.0000000000000000E+00   1.3741537987999262E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.0758021587073801E-13   4.9652379012624476E-01   0.0000000000000000E+00   4.9771711265450547E-01   5.7352354819678250E-03   2.3857337093816357E-05   4.3999713497671152E-09   1.5589470105783880E-15   3.5425514743693186E-23   1.7083445145801359E-32   1.7143222362285382E-43   2.2922622429538994E-56   2.1122406348495360E-70   0.0000000000000000E+00   1.2338962988713278E-87                      ---                      ---
 104:    9.9483664631032995E+32   5.5730834225707017E+07   1.6381053044235333E+02   8.8531077155179298E+08   3.4573221966336012E+08   4.0900400698864648E+26   1.1821300829333809E+18   8.9573174062919192E-01   0.0000000000000000E+00   1.3741515457877533E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.4757257072699417E-13   4.9652665582211969E-01   0.0000000000000000E+00   4.9771899937026987E-01   5.7305079568100844E-03   2.3832459744967216E-05   4.3907984330178717E-09   1.5542500194989837E-15   3.5277767946002969E-23   1.6990472887531045E-32   1.7021004797589796E-43   2.2700556146034980E-56   2.0829401011332905E-70   0.0000000000000000E+00   1.2089287819257117E-87                      ---                      ---
 105:    1.0275855904722873E+33   5.6693812793828577E+07   1.6652461078692221E+02   8.5644035330105066E+08   3.3915408508676034E+08   3.9116481043574957E+26   1.1669001135510185E+18   8.9633482930693698E-01   0.0000000000000000E+00   1.3741492578246993E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.9423055125064172E-13   4.9652956601403664E-01   0.0000000000000000E+00   4.9772091531897306E-01   5.7257070275849257E-03   2.3807257546044720E-05   4.3815557436948875E-09   1.5495248388228920E-15   3.5129312775022749E-23   1.6897128967954177E-32   1.6898393102446430E-43   2.2477954830099251E-56   2.0535961492717952E-70   0.0000000000000000E+00   1.1839497491215027E-87                      ---                      ---
 106:    1.0605995321344584E+33   5.7664234721986674E+07   1.6925353458865104E+02   8.2802417634720981E+08   3.3260031528497380E+08   3.7380511180599319E+26   1.1515778666531011E+18   8.9694822084084147E-01   0.0000000000000000E+00   1.3741469348410011E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   3.4610825063184434E-13   4.9653252079373456E-01   0.0000000000000000E+00   4.9772286055628029E-01   5.7208325420374309E-03   2.3781735343365190E-05   4.3722488954368765E-09   1.5447750938370316E-15   3.4980280729094725E-23   1.6803506891768047E-32   1.6775531192031275E-43   2.2255149875122926E-56   2.0242660118348766E-70   0.0000000000000000E+00   1.1590186373599080E-87                      ---                      ---
 107:    1.0938250759929178E+33   5.8641396313007079E+07   1.7199505849206585E+02   8.0009975118986344E+08   3.2608015051783282E+08   3.5694236865410223E+26   1.1361817036333354E+18   8.9757117301656519E-01   0.0000000000000000E+00   1.3741445767477504E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   4.0168890900813606E-13   4.9653552027740844E-01   0.0000000000000000E+00   4.9772483515377286E-01   5.7158843075525399E-03   2.3755897971423939E-05   4.3628836156604415E-09   1.5400044793736947E-15   3.4830805491270375E-23   1.6709701365846730E-32   1.6652564062174772E-43   2.2032473014478358E-56   1.9950066764059604E-70   0.0000000000000000E+00   1.1341944372732669E-87                      ---                      ---
 108:    1.1272077762965457E+33   5.9624569524975702E+07   1.7474688104128813E+02   7.7270190597396231E+08   3.1960264220253944E+08   3.4059135715131239E+26   1.1207302543967762E+18   8.9820287986152858E-01   0.0000000000000000E+00   1.3741421834455831E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   4.5951673070433320E-13   4.9653856459464862E-01   0.0000000000000000E+00   4.9772683919168081E-01   5.7108621094079885E-03   2.3729750327821809E-05   4.3534657591459513E-09   1.5352167628374500E-15   3.4681022905458339E-23   1.6615808179454001E-32   1.6529637368292511E-43   2.1810254550801434E-56   1.9658744461416833E-70   0.0000000000000000E+00   1.1095351527612232E-87                      ---                      ---
 109:    1.1606924042224911E+33   6.0613000964745224E+07   1.7750664149398679E+02   7.4586269535254204E+08   3.1317661836517370E+08   3.2476420071643711E+26   1.1052423673266720E+18   8.9884247231615000E-01   0.0000000000000000E+00   1.3741397548355465E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   5.1827256378707247E-13   4.9654165387460381E-01   0.0000000000000000E+00   4.9772887274979427E-01   5.7057657336066544E-03   2.3703297466245517E-05   4.3440013238730242E-09   1.5304157879370393E-15   3.4531070969164457E-23   1.6521924097236716E-32   1.6406897031513305E-43   2.1588821674755813E-56   1.9369245195528535E-70   0.0000000000000000E+00   1.0850972824703513E-87                      ---                      ---
 110:    1.1942232217492810E+33   6.1605910989498816E+07   1.8027191933989749E+02   7.1961133153492498E+08   3.0681065068103045E+08   3.0947041929423795E+26   1.0897370580428800E+18   8.9948901957744953E-01   0.0000000000000000E+00   1.3741372908321461E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   5.7680566710928116E-13   4.9654478822937304E-01   0.0000000000000000E+00   4.9773093589655726E-01   5.7005949942803965E-03   2.3676544706599675E-05   4.3344964681891958E-09   1.5256054785744120E-15   3.4381089824857712E-23   1.6428146754448310E-32   1.6284488862079866E-43   2.1368496873947646E-56   1.9082105937372359E-70   0.0000000000000000E+00   1.0609353302579606E-87                      ---                      ---
