# VERSION 10104 -- Thu Aug 27 17:55:11 2009 UTC -- created by woosley on banzai.ucolick.org from file /data/woosley/banzai/u/woosley/cdef/fudgc#t8eq6
  grid    cell outer total mass        cell outer radius      cell outer velocity             cell density         cell temperature            cell pressure     cell specific energy    cell specific entropy    cell angular velocity               cell A_bar                 cell Y_e       stability   NETWORK                 neutrons                       H1                      He3                      He4                      C12                      N14                      O16                     Ne20                     Mg24                     Si28                      S32                     Ar36                     Ca40                     Ti44                     Cr48                     Fe52                     Fe54                     Ni56                     Fe56                     'Fe'
  74:    3.0828833761965824E+32   3.2817085577833802E+07   1.4668897378605715E+01   1.7651968453645298E+09   4.6698020368027115E+08   1.0327468290378902E+27   1.5412935486245202E+18   8.7616142533897701E-01   0.0000000000000000E+00   1.3734279851260593E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.7804879311155242E-12   4.9744722438525790E-01   0.0000000000000000E+00   4.9832554654932731E-01   4.2119078534288961E-03   1.5319565661985067E-05   1.6445367449599438E-09   3.4676005193500498E-16   4.0161425189185902E-24   8.7985870676448287E-34   3.0578287060077029E-45   9.7024711677210414E-59   1.7164438144668165E-73   0.0000000000000000E+00   1.5535473737486842E-91                      ---                      ---
  75:    3.1999999999999984E+32   3.3305785497741677E+07   1.4884280780466488E+01   1.7446772221513269E+09   4.6370627097716182E+08   1.0166744198948245E+27   1.5344661550208794E+18   8.7639246977395391E-01   0.0000000000000000E+00   1.3734276885621480E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.7574339872579988E-12   4.9744760203513938E-01   0.0000000000000000E+00   4.9832579512767783E-01   4.2112847931202717E-03   1.5316398416293027E-05   1.6438819800186238E-09   3.4656252343587233E-16   4.0130343276137187E-24   8.7898610387381022E-34   3.0539814654748671E-45   9.6870563136011207E-59   1.7131672437369874E-73   0.0000000000000000E+00   1.5501258826526965E-91                      ---                      ---
  76:    3.3242477732292700E+32   3.3815171996174984E+07   1.5108637087899226E+01   1.7233230144522974E+09   4.6028368321956438E+08   1.0000161291133041E+27   1.5273046922127086E+18   8.7663638445695691E-01   0.0000000000000000E+00   1.3734273807552414E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.7336196815677753E-12   4.9744799400247763E-01   0.0000000000000000E+00   4.9832605312897077E-01   4.2106381129955886E-03   1.5313110613051261E-05   1.6432025678494387E-09   3.4635756259352446E-16   4.0098095838073993E-24   8.7808087711222709E-34   3.0499908953384945E-45   9.6710695146149618E-59   1.7097695493237290E-73   0.0000000000000000E+00   1.5465783406531354E-91                      ---                      ---
  77:    3.4558346558849076E+32   3.4345153652122110E+07   1.5341905663740597E+01   1.7010999130878603E+09   4.5670453555975276E+08   9.8275408062036801E+26   1.5197895122300042E+18   8.7689404150991612E-01   0.0000000000000000E+00   1.3734270611759628E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.7090380752393380E-12   4.9744840096141146E-01   0.0000000000000000E+00   4.9832632099696395E-01   4.2099667007798706E-03   1.5309696631778222E-05   1.6424973406265473E-09   3.4614481983963716E-16   4.0064628107376362E-24   8.7714149753531157E-34   3.0458503020827693E-45   9.6544842051866541E-59   1.7062451421212497E-73   0.0000000000000000E+00   1.5428989678430963E-91                      ---                      ---
  78:    3.5949549650650617E+32   3.4895593286262311E+07   1.5584003866661156E+01   1.6780246139662335E+09   4.5296942408363962E+08   9.6491071112104617E+26   1.5119174206177687E+18   8.7716584307861112E-01   0.0000000000000000E+00   1.3734267299914368E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.6837407555172619E-12   4.9744882269913893E-01   0.0000000000000000E+00   4.9832659859162270E-01   4.2092709074842225E-03   1.5306158297071525E-05   1.6417666681179342E-09   3.4592440958022606E-16   4.0029958331427286E-24   8.7616848640752107E-34   3.0415620338125519E-45   9.6373100596493429E-59   1.7025961385499869E-73   0.0000000000000000E+00   1.5390900328992804E-91                      ---                      ---
  79:    3.7417875542041018E+32   3.5466311121490113E+07   1.5834829751578553E+01   1.6541178350885830E+09   4.4907926862612486E+08   9.4651182271718333E+26   1.5036861387437079E+18   8.7745214395878568E-01   0.0000000000000000E+00   1.3734263874005153E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.6577861134085579E-12   4.9744925896245268E-01   0.0000000000000000E+00   4.9832688574632800E-01   4.2085511507664198E-03   1.5302497777332561E-05   1.6410109903168734E-09   3.4569646747551905E-16   3.9994108112106866E-24   8.7516245955423394E-34   3.0371288579793467E-45   9.6195584444924821E-59   1.6988250168298126E-73   0.0000000000000000E+00   1.5351541842596292E-91                      ---                      ---
  80:    3.8964939972735609E+32   3.6057088035442501E+07   1.6094262923249254E+01   1.6294042458490174E+09   4.4503554705231148E+08   9.2758644487331281E+26   1.4950943227155279E+18   8.7775328297194466E-01   0.0000000000000000E+00   1.3734260336265818E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.6312386763588508E-12   4.9744970946690514E-01   0.0000000000000000E+00   4.9832718227390665E-01   4.2078078998130809E-03   1.5298717506195322E-05   1.6402308018573998E-09   3.4546114569725915E-16   3.9957101662397790E-24   8.7412410650524354E-34   3.0325538693999095E-45   9.6012420490098372E-59   1.6949345381973626E-73   0.0000000000000000E+00   1.5310943675810350E-91                      ---                      ---
  81:    4.0592167942119814E+32   3.6667668819922432E+07   1.6362166006781550E+01   1.6039123637399015E+09   4.4084029568348169E+08   9.0816666449588950E+26   1.4861415778800384E+18   8.7806958156552906E-01   0.0000000000000000E+00   1.3734256689151630E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.6041687449904596E-12   4.9745017389985052E-01   0.0000000000000000E+00   4.9832748796863024E-01   4.2070416703262753E-03   1.5294820155384863E-05   1.6394266469812947E-09   3.4521861137549620E-16   3.9918965563907268E-24   8.7305418368240806E-34   3.0278404600898775E-45   9.5823747632535251E-59   1.6909277206596547E-73   0.0000000000000000E+00   1.5269137980327083E-91                      ---                      ---
  82:    4.2300776145254535E+32   3.7297765371557370E+07   1.6638386091609480E+01   1.5776744203866003E+09   4.3649610645994145E+08   8.8828742646530088E+26   1.4768284687400218E+18   8.7840134233185796E-01   0.0000000000000000E+00   1.3734252935315942E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.5766519733941448E-12   4.9745065192341731E-01   0.0000000000000000E+00   4.9832780260816983E-01   4.2062530196219925E-03   1.5290808608292565E-05   1.6385991145498028E-09   3.4496904506583926E-16   3.9879728526608955E-24   8.7195350763201645E-34   3.0229922892038658E-45   9.5629715561229428E-59   1.6868078127562822E-73   0.0000000000000000E+00   1.5226159325835932E-91                      ---                      ---
  83:    4.4091755965041985E+32   3.7947059748770811E+07   1.6922756118313970E+01   1.5507261987805278E+09   4.3200612096380568E+08   8.6798630726224786E+26   1.4671565255904622E+18   8.7874884742810488E-01   0.0000000000000000E+00   1.3734249077589473E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.5487689186115319E-12   4.9745114317714600E-01   0.0000000000000000E+00   4.9832812595532910E-01   4.2054425422839922E-03   1.5286685936593877E-05   1.6377488335638609E-09   3.4471263937696318E-16   3.9839421172774090E-24   8.7082294891910145E-34   3.0180132558127020E-45   9.5430483645731325E-59   1.6825782696666335E-73   0.0000000000000000E+00   1.5182044447239819E-91                      ---                      ---
  84:    4.5965857198159911E+32   3.8615207041439749E+07   1.7215096185796330E+01   1.5231068437543137E+09   4.2737402143919694E+08   8.4730326457289374E+26   1.4571282470390474E+18   8.7911235688329037E-01   0.0000000000000000E+00   1.3734245118961244E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.5206045631637262E-12   4.9745164728041946E-01   0.0000000000000000E+00   4.9832845775964252E-01   4.2046108661553923E-03   1.5282455378846631E-05   1.6368764689686810E-09   3.4444959769010870E-16   3.9798075834418801E-24   8.6966342638605583E-34   3.0129074732210468E-45   9.5226219888073687E-59   1.6782427305742984E-73   0.0000000000000000E+00   1.5136832004877681E-91                      ---                      ---
  85:    4.7923572693506620E+32   3.9301838010894105E+07   1.7515214759641964E+01   1.4948586478866711E+09   4.2260401894365722E+08   8.2628036595494752E+26   1.4467470996031982E+18   8.7949210677750300E-01   0.0000000000000000E+00   1.3734241062561955E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.4922478300170671E-12   4.9745216383457713E-01   0.0000000000000000E+00   4.9832879775876465E-01   4.2037586488548034E-03   1.5278120322038809E-05   1.6359827179476366E-09   3.4418013303133616E-16   3.9755726373940855E-24   8.6847590204943560E-34   3.0076792460479256E-45   9.5017099984020386E-59   1.6738049983418450E-73   0.0000000000000000E+00   1.5090562368754761E-91                      ---                      ---
  86:    4.9965124080893332E+32   4.0006561468729779E+07   1.7822909767954268E+01   1.4660268151366422E+09   4.1770083876257217E+08   8.0496149979816735E+26   1.4360175138469535E+18   8.7988830728248424E-01   0.0000000000000000E+00   1.3734236911649859E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.4637911026815751E-12   4.9745269242471735E-01   0.0000000000000000E+00   4.9832914567965580E-01   4.2028865748023623E-03   1.5273684286005488E-05   1.6350683067019841E-09   3.4390446709420469E-16   3.9712408027734556E-24   8.6726137663179602E-34   3.0023330500716411E-45   9.4803306494162823E-59   1.6692690215087564E-73   0.0000000000000000E+00   1.5043277426922170E-91                      ---                      ---
  87:    5.2090448764490796E+32   4.0728966372918896E+07   1.8137969576029004E+01   1.4366592045965915E+09   4.1266970321497840E+08   7.8339207192353630E+26   1.4249448777275366E+18   8.8030114055424291E-01   0.0000000000000000E+00   1.3734232669599228E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.4353297649590684E-12   4.9745323262116459E-01   0.0000000000000000E+00   4.9832950123954656E-01   4.2019953528022579E-03   1.5269150910926143E-05   1.6341339877784239E-09   3.4362282943023134E-16   3.9668157275680282E-24   8.6602088581253205E-34   2.9968735152220971E-45   9.4585028140548252E-59   1.6646388789464848E-73   0.0000000000000000E+00   1.4995020421492720E-91                      ---                      ---
  88:    5.4299188350019514E+32   4.1468623628680266E+07   1.8460173833863628E+01   1.4068060568277600E+09   4.0751631197626156E+08   7.6161869124015315E+26   1.4135355271632916E+18   8.8073075847270643E-01   0.0000000000000000E+00   1.3734228339891210E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.4069617704050251E-12   4.9745378398063300E-01   0.0000000000000000E+00   4.9832986414670322E-01   4.2010857141224246E-03   1.5264523947559995E-05   1.6331805378952132E-09   3.4333545679100096E-16   3.9623011734137288E-24   8.6475549713368000E-34   2.9913054114490390E-45   9.4362459218229002E-59   1.6599187669459367E-73   0.0000000000000000E+00   1.4945835809952297E-91                      ---                      ---
  89:    5.6590678666849841E+32   4.2225087589398749E+07   1.8789294196421874E+01   1.3765197053013132E+09   4.0224682004061830E+08   7.3968884791699254E+26   1.4017967336343747E+18   8.8117728022579356E-01   0.0000000000000000E+00   1.3734223926106857E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.3787872507319822E-12   4.9745434604711503E-01   0.0000000000000000E+00   4.9833023410101279E-01   4.2001584110284654E-03   1.5259807249952360E-05   1.6322087562332711E-09   3.4304259261073154E-16   3.9577010070826214E-24   8.6346630751746361E-34   2.9856336372834570E-45   9.4135799114575017E-59   1.6551129885858479E-73   0.0000000000000000E+00   1.4895769150188763E-91                      ---                      ---
  90:    5.8963941536053810E+32   4.2997897259512015E+07   1.9125094916132305E+01   1.3458542755169754E+09   3.9686781344289553E+08   7.1765058753180187E+26   1.3897366896184535E+18   8.8164078973881832E-01   0.0000000000000000E+00   1.3734219431923341E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.3509081779544477E-12   4.9745491835236322E-01   0.0000000000000000E+00   4.9833061079430008E-01   4.1992142159885037E-03   1.5255004771663332E-05   1.6312194634286588E-09   3.4274448669967449E-16   3.9530191952771565E-24   8.6215444171008142E-34   2.9798632124799881E-45   9.3905251991859791E-59   1.6502259465587329E-73   0.0000000000000000E+00   1.4844867021494970E-91                      ---                      ---
  91:    6.1417678423078713E+32   4.3786577206747979E+07   1.9467333313937807E+01   1.3148653744096656E+09   3.9138628286759800E+08   6.9555218463100790E+26   1.3773644910767488E+18   8.8212133295625950E-01   0.0000000000000000E+00   1.3734214861111051E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.3234280702979773E-12   4.9745550041626196E-01   0.0000000000000000E+00   4.9833099391057301E-01   4.1982539210588298E-03   1.5250120562977848E-05   1.6302135007594388E-09   3.4244139499494295E-16   3.9482598003289441E-24   8.6082105097956661E-34   2.9739992717843975E-45   9.3671026514955345E-59   1.6452621369481859E-73   0.0000000000000000E+00   1.4793176955429316E-91                      ---                      ---
  92:    6.3950266099171614E+32   4.4590638195472263E+07   1.9815760132676143E+01   1.2836097726821356E+09   3.8580959526679510E+08   6.7344181907264933E+26   1.3646901177789647E+18   8.8261891498387257E-01   0.0000000000000000E+00   1.3734210217533805E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2964517577370591E-12   4.9745609174679273E-01   0.0000000000000000E+00   4.9833138312600017E-01   4.1972783379409396E-03   1.5245158771551176E-05   1.6291917300452835E-09   3.4213357952461674E-16   3.9434269792552192E-24   8.5946731275565756E-34   2.9680470628523415E-45   9.3433335745005704E-59   1.6402261465196615E-73   0.0000000000000000E+00   1.4740747403221974E-91                      ---                      ---
  93:    6.6559754419100693E+32   4.5409577556306414E+07   2.0170119782467541E+01   1.2521450827170007E+09   3.8014546362342203E+08   6.5136725842930403E+26   1.3517244110038909E+18   8.8313349710782318E-01   0.0000000000000000E+00   1.3734205505150097E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2700851877196519E-12   4.9745669183988672E-01   0.0000000000000000E+00   4.9833177810881424E-01   4.1962882982236613E-03   1.5240123643983842E-05   1.6281550337523112E-09   3.4182130843201353E-16   3.9385249837707844E-24   8.5809443053857801E-34   2.9620119453568041E-45   9.3192397080613070E-59   1.6351226510126589E-73   0.0000000000000000E+00   1.4687627713555317E-91                      ---                      ---
  94:    6.9243866304249961E+32   4.6242879309735492E+07   2.0530150484864453E+01   1.2205294347234173E+09   3.7440191499687171E+08   6.2937554959944111E+26   1.3384790489826437E+18   8.8366499370909379E-01   0.0000000000000000E+00   1.3734200728016560E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2444352666685797E-12   4.9745730017897200E-01   0.0000000000000000E+00   4.9833217851901490E-01   4.1952846541280977E-03   1.5235019529918890E-05   1.6271043156362961E-09   3.4150485616049090E-16   3.9335581628318891E-24   8.5670363451821318E-34   2.9558993932235603E-45   9.2948432323913858E-59   1.6299564160736789E-73   0.0000000000000000E+00   1.4633868137787577E-91                      ---                      ---
  95:    7.1999999999999965E+32   4.7090014063278563E+07   2.0895584326964094E+01   1.1888211537577033E+09   3.6858725700431061E+08   6.0751272261276568E+26   1.3249665198683666E+18   8.8421326909951270E-01   0.0000000000000000E+00   1.3734195890292280E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2196097006248220E-12   4.9745791623443258E-01   0.0000000000000000E+00   4.9833258400801334E-01   4.1942682794009287E-03   1.5229850886844761E-05   1.6260405015521387E-09   3.4118450368676879E-16   3.9285309659524040E-24   8.5529618241044741E-34   2.9497149978235069E-45   9.2701667784759669E-59   1.6247322989908280E-73   0.0000000000000000E+00   1.4579519843470584E-91                      ---                      ---
  96:    7.4825233654680658E+32   4.7950438703088038E+07   2.1266147235003881E+01   1.1570784402250314E+09   3.6271004289526308E+08   5.8582350942089192E+26   1.3112000923989804E+18   8.8477813430945063E-01   0.0000000000000000E+00   1.3734190996244717E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.1957167931026920E-12   4.9745853946284913E-01   0.0000000000000000E+00   4.9833299421813265E-01   4.1932400705650703E-03   1.5224622286660410E-05   1.6249645406468607E-09   3.4086053886838789E-16   3.9234479483206511E-24   8.5387336079833232E-34   2.9434644733845484E-45   9.2452334473363102E-59   1.6194552522969072E-73   0.0000000000000000E+00   1.4524634947268525E-91                      ---                      ---
  97:    7.7716466101759362E+32   4.8823636178747430E+07   2.1641576178982589E+01   1.1253583101211379E+09   3.5677889512575465E+08   5.6435057742536555E+26   1.2971934516867850E+18   8.8535935773996099E-01   0.0000000000000000E+00   1.3734186050137328E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.1728645638791111E-12   4.9745916932131207E-01   0.0000000000000000E+00   4.9833340879202992E-01   4.1922009233057713E-03   1.5219338295750480E-05   1.6238773805468016E-09   3.4053324896095017E-16   3.9183136530887520E-24   8.5243645209854376E-34   2.9371535114280553E-45   9.2200662272128402E-59   1.6141301999759102E-73   0.0000000000000000E+00   1.4469265223177579E-91                      ---                      ---
  98:    8.0670300945172416E+32   4.9709076029030949E+07   2.2021602217143656E+01   1.0937163583067205E+09   3.5080247393361044E+08   5.4313435543130304E+26   1.2829606647774548E+18   8.8595666277839769E-01   0.0000000000000000E+00   1.3734181056244338E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.1511603832731708E-12   4.9745980526553946E-01   0.0000000000000000E+00   4.9833382737145721E-01   4.1911517355751127E-03   1.5214003490904174E-05   1.6227799705391678E-09   3.4020292156888406E-16   3.9131326260955788E-24   8.5098673862989351E-34   2.9307877983666317E-45   9.1946880624360498E-59   1.6087620517702712E-73   0.0000000000000000E+00   1.4413462248770291E-91                      ---                      ---
  99:    8.3683057110728352E+32   5.0606213568678215E+07   2.2405950267082982E+01   1.0622072000954221E+09   3.4478957323575866E+08   5.2221332083050306E+26   1.2685164523572403E+18   8.8656971236125215E-01   0.0000000000000000E+00   1.3734176018967075E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.1307104959492384E-12   4.9746044673506040E-01   0.0000000000000000E+00   4.9833424958751021E-01   4.1900934320355260E-03   1.5208622583676122E-05   1.6216732870607723E-09   3.3986985230687656E-16   3.9079095357865196E-24   8.4952553609901996E-34   2.9243731621728496E-45   9.1691224363603483E-59   1.6033558261208164E-73   0.0000000000000000E+00   1.4357278679687544E-91                      ---                      ---
 100:    8.6750781544790573E+32   5.1514488961992152E+07   2.2794338840446823E+01   1.0308842036473421E+09   3.3874908423998672E+08   5.0162380932350264E+26   1.2538761536649280E+18   8.8719810593456805E-01   0.0000000000000000E+00   1.3734170942842852E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.1116181963765646E-12   4.9746109315208775E-01   0.0000000000000000E+00   4.9833467505988588E-01   4.1890269659202433E-03   1.5203200429866124E-05   1.6205583355521259E-09   3.3953434534343831E-16   3.9026491814364861E-24   8.4805419581426674E-34   2.9179155816357051E-45   9.1433934059911638E-59   1.5979166570246845E-73   0.0000000000000000E+00   1.4300768316467524E-91                      ---                      ---
 101:    8.9869263997885493E+32   5.2433326203369550E+07   2.3186479750852438E+01   9.9979923627975464E+08   3.3268995860561305E+08   4.8139984795554594E+26   1.2390556894490918E+18   8.8784137657813511E-01   0.0000000000000000E+00   1.3734165832554028E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.0939807589615851E-12   4.9746174392036002E-01   0.0000000000000000E+00   4.9833510339612114E-01   4.1879533209432333E-03   1.5197742039220468E-05   1.6194361523648891E-09   3.3919671396008872E-16   3.8973565016195116E-24   8.4657410696842870E-34   2.9114211959182131E-45   9.1175256378065921E-59   1.5924498011451843E-73   0.0000000000000000E+00   1.4243986173994244E-91                      ---                      ---
 102:    9.3034053808593111E+32   5.3362132024984516E+07   2.3582077804807692E+01   9.6900242651099491E+08   3.2662117136435735E+08   4.6157301249033225E+26   1.2240715228991736E+18   8.8849898835642116E-01   0.0000000000000000E+00   1.3734160692937039E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.0778845816458030E-12   4.9746239842399509E-01   0.0000000000000000E+00   4.9833553419083804E-01   4.1868735131900033E-03   1.5192252585013106E-05   1.6183078066503912E-09   3.3885728110457378E-16   3.8920365825867672E-24   8.4508669889606962E-34   2.9048963140042648E-45   9.0915444431436051E-59   1.5869606448314838E-73   0.0000000000000000E+00   1.4186988550035389E-91                      ---                      ---
 103:    9.6240478581360333E+32   5.4300294752042189E+07   2.3980830485769278E+01   9.3854194348167396E+08   3.2055168382454664E+08   4.4217230982779968E+26   1.2089406187648271E+18   8.8917033396656764E-01   0.0000000000000000E+00   1.3734155528990978E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.0633980961366021E-12   4.9746305602639301E-01   0.0000000000000000E+00   4.9833596702502203E-01   4.1857885929277843E-03   1.5186737413200179E-05   1.6171744021648192E-09   3.3851637991890740E-16   3.8866946662529293E-24   8.4359344322198916E-34   2.8983474236716131E-45   9.0654758117178291E-59   1.5814547107489842E-73   0.0000000000000000E+00   1.4129833089793813E-91                      ---                      ---
 104:    9.9483664631032995E+32   5.5247183126331754E+07   2.4382427639962032E+01   9.0846379520663059E+08   3.1449040668647629E+08   4.2322408585033557E+26   1.1936804005810906E+18   8.8985473275675131E-01   0.0000000000000000E+00   1.3734150345885656E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.0505625263779926E-12   4.9746371606921380E-01   0.0000000000000000E+00   4.9833640146534919E-01   4.1846996462922992E-03   1.5181202050934942E-05   1.6160370789465540E-09   3.3817435422901837E-16   3.8813361575855873E-24   8.4209585584409409E-34   2.8917811997458272E-45   9.0393464423198632E-59   1.5759376639221916E-73   0.0000000000000000E+00   1.4072578844453552E-91                      ---                      ---
 105:    1.0275855904722873E+33   5.6202145119254746E+07   2.4786551175973397E+01   8.7881164690269828E+08   3.0844616360289258E+08   4.0475195876042558E+26   1.1783087061932475E+18   8.9055142919354791E-01   0.0000000000000000E+00   1.3734145148968810E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.0393817581093233E-12   4.9746437787145692E-01   0.0000000000000000E+00   4.9833683706358062E-01   4.1836077968056863E-03   1.5175652214215354E-05   1.6148970148186865E-09   3.3783155898205431E-16   3.8759666311815920E-24   8.4059549869106647E-34   2.8852045113782446E-45   9.0131837696875682E-59   1.5704153169833928E-73   0.0000000000000000E+00   1.4015286321618831E-91                      ---                      ---
 106:    1.0605995321344584E+33   5.7164506756092735E+07   2.5192874785783630E+01   8.4962666041625488E+08   3.0242765542172271E+08   3.8677677765853401E+26   1.1628437416404728E+18   8.9125959186027581E-01   0.0000000000000000E+00   1.3734139943772439E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.0298141821898733E-12   4.9746504072865438E-01   0.0000000000000000E+00   4.9833727335603184E-01   4.1825142067079294E-03   1.5170093814576550E-05   1.6137554266989589E-09   3.3748836062618974E-16   3.8705918369526100E-24   8.3909398123403272E-34   2.8786244282617951E-45   8.9870159872365608E-59   1.5648936345651909E-73   0.0000000000000000E+00   1.3958017527052701E-91                      ---                      ---
 107:    1.0938250759929178E+33   5.8133570974009022E+07   2.5601063699084378E+01   8.2094735554137945E+08   2.9644342534815466E+08   3.6931660580668664E+26   1.1473040334883744E+18   8.9197831306867026E-01   0.0000000000000000E+00   1.3734134736017792E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.0217702600505592E-12   4.9746570391223544E-01   0.0000000000000000E+00   4.9833770986315445E-01   4.1814200780044492E-03   1.5164532964335461E-05   1.6126135716163858E-09   3.3714513740285341E-16   3.8652177044521236E-24   8.3759296162256474E-34   2.8720482252219504E-45   8.9608720634382256E-59   1.5593787363760097E-73   0.0000000000000000E+00   1.3900835992988297E-91                      ---                      ---
 108:    1.1272077762965457E+33   5.9108616537139766E+07   2.6010774479879696E+01   7.9280949377975166E+08   2.9050182526175922E+08   3.5238672773711799E+26   1.1317083796600099E+18   8.9270660916760636E-01   0.0000000000000000E+00   1.3734129531618230E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.0151182539943237E-12   4.9746636666916177E-01   0.0000000000000000E+00   4.9833814608929666E-01   4.1803266530681758E-03   1.5158975979568904E-05   1.6114727472669076E-09   3.3680227950121666E-16   3.8598503450625748E-24   8.3609414722802908E-34   2.8654833842388000E-45   8.9347817481250582E-59   1.5538768981805360E-73   0.0000000000000000E+00   1.3843806785009764E-91                      ---                      ---
 109:    1.1606924042224911E+33   6.0088897033102646E+07   2.6421654876450319E+01   7.6524598484950197E+08   2.8461098341580212E+08   3.3599967910018187E+26   1.1160757990601134E+18   8.9344342162861212E-01   0.0000000000000000E+00   1.3734124336681367E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.0096971434067412E-12   4.9746702822165634E-01   0.0000000000000000E+00   4.9833858152252480E-01   4.1792352150867634E-03   1.5153429382307058E-05   1.6103342924127099E-09   3.3646018916676657E-16   3.8544960534846679E-24   8.3459929499834365E-34   2.8589375956776128E-45   8.9087755758240541E-59   1.5483945521900620E-73   0.0000000000000000E+00   1.3786996503174880E-91                      ---                      ---
 110:    1.1942232217492810E+33   6.1073639976306722E+07   2.6833343735101309E+01   7.3828681600668347E+08   2.7877877374438357E+08   3.2016529790633039E+26   1.1004254800824488E+18   8.9418761898539323E-01   0.0000000000000000E+00   1.3734119157507637E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.0053326437644854E-12   4.9746768776738343E-01   0.0000000000000000E+00   4.9833901563474203E-01   4.1781470877647340E-03   1.5147899898947215E-05   1.6091995865107299E-09   3.3611928057954106E-16   3.8491613056460427E-24   8.3311021082045401E-34   2.8524187552147775E-45   8.8828848521909575E-59   1.5429382839328989E-73   0.0000000000000000E+00   1.3730473247077552E-91                      ---                      ---
